,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR07447_pos,815.0,0.013672771070203467,-0.42276005676460354,0.0270065180094127,MAR07447,,"keratan sulfate II biosynthesis, precursor 5[g] + PAPS[g] => H+[g] + keratan sulfate II biosynthesis, precursor 6[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T1g;vmhreaction/S6T1g;metanetx.reaction/MNXR104194;sbo/SBO:0000176,0,,S6T1g,S6T1g,MNXR104194,,,0.42276005676460354
MAR07450_pos,815.0,0.013672771070203467,-0.42276005676460354,0.0270065180094127,MAR07450,,"keratan sulfate II biosynthesis, precursor 8[g] + PAPS[g] => H+[g] + keratan sulfate II biosynthesis, precursor 9[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T2g;vmhreaction/S6T2g;metanetx.reaction/MNXR104201;sbo/SBO:0000176,0,,S6T2g,S6T2g,MNXR104201,,,0.42276005676460354
MAR07452_pos,815.0,0.013672771070203467,-0.42276005676460354,0.0270065180094127,MAR07452,,"keratan sulfate II biosynthesis, precursor 10[g] + PAPS[g] => H+[g] + keratan sulfate II (core 2-linked)[g] + PAP[g]",2.8.2.17;2.8.2.21,ENSG00000122863 or ENSG00000147119 or ENSG00000175264,"[['CHST3'], ['CHST7'], ['CHST1']]",Keratan sulfate biosynthesis,bigg.reaction/S6T3g;vmhreaction/S6T3g;metanetx.reaction/MNXR104202;sbo/SBO:0000176,0,,S6T3g,S6T3g,MNXR104202,,,0.42276005676460354
MAR07345_pos,845.0,0.02470922706837072,-0.3653106407316438,0.04630776931246652,MAR07345,,"keratan sulfate I biosynthesis, precursor 10[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 11[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T6g;vmhreaction/S6T6g;metanetx.reaction/MNXR104205;sbo/SBO:0000176,0,,S6T6g,S6T6g,MNXR104205,,,0.3653106407316438
MAR07348_pos,845.0,0.02470922706837072,-0.3653106407316438,0.04630776931246652,MAR07348,,"keratan sulfate I biosynthesis, precursor 13[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 14[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T7g;vmhreaction/S6T7g;metanetx.reaction/MNXR104206;sbo/SBO:0000176,0,,S6T7g,S6T7g,MNXR104206,,,0.3653106407316438
MAR07351_pos,845.0,0.02470922706837072,-0.3653106407316438,0.04630776931246652,MAR07351,,"keratan sulfate I biosynthesis, precursor 16[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 17[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T8g;vmhreaction/S6T8g;metanetx.reaction/MNXR104207;sbo/SBO:0000176,0,,S6T8g,S6T8g,MNXR104207,,,0.3653106407316438
MAR07357_pos,845.0,0.02470922706837072,-0.3653106407316437,0.04630776931246652,MAR07357,,"keratan sulfate I biosynthesis, precursor 22[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 23[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T10g;vmhreaction/S6T10g;metanetx.reaction/MNXR104184;sbo/SBO:0000176,0,,S6T10g,S6T10g,MNXR104184,,,0.3653106407316437
MAR07360_pos,845.0,0.02470922706837072,-0.3653106407316437,0.04630776931246652,MAR07360,,"keratan sulfate I biosynthesis, precursor 25[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 26[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T11g;vmhreaction/S6T11g;metanetx.reaction/MNXR104185;sbo/SBO:0000176,0,,S6T11g,S6T11g,MNXR104185,,,0.3653106407316437
MAR07363_pos,845.0,0.02470922706837072,-0.3653106407316437,0.04630776931246652,MAR07363,,"keratan sulfate I biosynthesis, precursor 28[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 29[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T12g;vmhreaction/S6T12g;metanetx.reaction/MNXR104186;sbo/SBO:0000176,0,,S6T12g,S6T12g,MNXR104186,,,0.3653106407316437
MAR07366_pos,845.0,0.02470922706837072,-0.3653106407316437,0.04630776931246652,MAR07366,,"keratan sulfate I biosynthesis, precursor 31[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 32[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T13g;vmhreaction/S6T13g;metanetx.reaction/MNXR104187;sbo/SBO:0000176,0,,S6T13g,S6T13g,MNXR104187,,,0.3653106407316437
MAR07369_pos,845.0,0.02470922706837072,-0.3653106407316437,0.04630776931246652,MAR07369,,"keratan sulfate I biosynthesis, precursor 34[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 35[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T14g;vmhreaction/S6T14g;metanetx.reaction/MNXR104188;sbo/SBO:0000176,0,,S6T14g,S6T14g,MNXR104188,,,0.3653106407316437
MAR07371_pos,845.0,0.02470922706837072,-0.3653106407316437,0.04630776931246652,MAR07371,,"keratan sulfate I biosynthesis, precursor 36[g] + PAPS[g] => H+[g] + keratan sulfate I[g] + PAP[g]",2.8.2.17;2.8.2.21,ENSG00000122863 or ENSG00000147119 or ENSG00000175264,"[['CHST3'], ['CHST7'], ['CHST1']]",Keratan sulfate biosynthesis,bigg.reaction/S6T15g;vmhreaction/S6T15g;metanetx.reaction/MNXR104189;sbo/SBO:0000176,0,,S6T15g,S6T15g,MNXR104189,,,0.3653106407316437
MAR07339_pos,845.0,0.02470922706837072,-0.3653106407315812,0.04630776931246652,MAR07339,,"keratan sulfate I biosynthesis, precursor 4[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 5[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T4g;vmhreaction/S6T4g;metanetx.reaction/MNXR104203;sbo/SBO:0000176,0,,S6T4g,S6T4g,MNXR104203,,,0.3653106407315812
MAR07335_pos,845.0,0.02470922706837072,-0.36531064073154856,0.04630776931246652,MAR07335,,"CMP-N-acetylneuraminate[g] + l2fn2m2masn[g] => CMP[g] + H+[g] + keratan sulfate I biosynthesis, precursor 1[g]",2.4.99.6,ENSG00000110080 or ENSG00000126091,"[['ST3GAL4'], ['ST3GAL3']]",Keratan sulfate biosynthesis,bigg.reaction/S23T3g;vmhreaction/S23T3g;metanetx.reaction/MNXR104124;sbo/SBO:0000176,0,,S23T3g,S23T3g,MNXR104124,,,0.36531064073154856
MAR07342_pos,845.0,0.02470922706837072,-0.3653106407313814,0.04630776931246652,MAR07342,,"keratan sulfate I biosynthesis, precursor 7[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 8[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T5g;vmhreaction/S6T5g;metanetx.reaction/MNXR104204;sbo/SBO:0000176,0,,S6T5g,S6T5g,MNXR104204,,,0.3653106407313814
MAR07354_pos,845.0,0.02470922706837072,-0.3653106407313814,0.04630776931246652,MAR07354,,"keratan sulfate I biosynthesis, precursor 19[g] + PAPS[g] => H+[g] + keratan sulfate I biosynthesis, precursor 20[g] + PAP[g]",2.8.2.-,ENSG00000135702 or ENSG00000140835 or ENSG00000175040 or ENSG00000183196,"[['CHST5'], ['CHST4'], ['CHST2'], ['CHST6']]",Keratan sulfate biosynthesis,bigg.reaction/S6T9g;vmhreaction/S6T9g;metanetx.reaction/MNXR104208;sbo/SBO:0000176,0,,S6T9g,S6T9g,MNXR104208,,,0.3653106407313814
MAR07487_pos,797.0,0.009386554754379954,-0.43441255946335344,0.019135998366674952,MAR07487,,"H2O[l] + keratan sulfate II (core 4-linked), degradation product 3[l] => H+[l] + keratan sulfate II (core 4-linked), degradation product 4[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE26ly;vmhreaction/S6TASE26ly;metanetx.reaction/MNXR104226;sbo/SBO:0000176,0,,S6TASE26ly,S6TASE26ly,MNXR104226,,,0.43441255946335344
MAR07489_pos,797.0,0.009386554754379954,-0.43441255946335344,0.019135998366674952,MAR07489,,"2 H2O[l] + keratan sulfate II (core 4-linked), degradation product 4[l] => keratan sulfate II (core 2-linked), degradation product 5[l] + 2 N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX26ly;vmhreaction/NACHEX26ly;metanetx.reaction/MNXR101826;sbo/SBO:0000176,0,,NACHEX26ly,NACHEX26ly,MNXR101826,,,0.43441255946335344
MAR07484_pos,797.0,0.009386554754379954,-0.42947628013954775,0.019135998366674952,MAR07484,,"H2O[l] + keratan sulfate II (core 4-linked)[l] => keratan sulfate II (core 4-linked), degradation product 1[l] + N-acetylneuraminate[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/SIAASE4ly;vmhreaction/SIAASE4ly;metanetx.reaction/MNXR104388;sbo/SBO:0000176,0,,SIAASE4ly,SIAASE4ly,MNXR104388,,,0.42947628013954775
MAR07485_pos,797.0,0.009386554754379954,-0.42947628013954775,0.019135998366674952,MAR07485,,"H2O[l] + keratan sulfate II (core 4-linked), degradation product 1[l] => H+[l] + keratan sulfate II (core 4-linked), degradation product 2[l] + sulfate[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/S6TASE25ly;vmhreaction/S6TASE25ly;metanetx.reaction/MNXR104225;sbo/SBO:0000176,0,,S6TASE25ly,S6TASE25ly,MNXR104225,,,0.42947628013954775
MAR07486_pos,797.0,0.009386554754379954,-0.42947628013954775,0.019135998366674952,MAR07486,,"2 H2O[l] + keratan sulfate II (core 4-linked), degradation product 2[l] => 2 galactose[l] + keratan sulfate II (core 4-linked), degradation product 3[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/GALASE20ly;vmhreaction/GALASE20ly;metanetx.reaction/MNXR99945;sbo/SBO:0000176,0,,GALASE20ly,GALASE20ly,MNXR99945,,,0.42947628013954775
MAR07488_pos,797.0,0.009386554754379954,-0.42947628013953293,0.019135998366674952,MAR07488,,"3 H2O[l] + keratan sulfate II (core 4-linked), degradation product 3[l] => H+[l] + keratan sulfate II (core 2-linked), degradation product 5[l] + 2 N-acetylglucosamine[l] + sulfate[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEXA22ly;vmhreaction/NACHEXA22ly;metanetx.reaction/MNXR101849;sbo/SBO:0000176,0,,NACHEXA22ly,NACHEXA22ly,MNXR101849,,,0.42947628013953293
MAR07458_pos,806.0,0.011351232925136718,-0.4281769760165431,0.022806018820344446,MAR07458,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 3[l] => H+[l] + keratan sulfate II (core 2-linked), degradation product 4[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE23ly;vmhreaction/S6TASE23ly;metanetx.reaction/MNXR104223;sbo/SBO:0000176,0,,S6TASE23ly,S6TASE23ly,MNXR104223,,,0.4281769760165431
MAR07460_pos,806.0,0.011351232925136718,-0.4281769760165431,0.022806018820344446,MAR07460,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 4[l] => keratan sulfate II (core 2-linked), degradation product 5[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX23ly;vmhreaction/NACHEX23ly;metanetx.reaction/MNXR101823;sbo/SBO:0000176,0,,NACHEX23ly,NACHEX23ly,MNXR101823,,,0.4281769760165431
MAR07469_pos,807.0,0.011590637405627064,-0.41287101044338664,0.023193664589346727,MAR07469,,H+[l] + Tn-antigen[l] + UDP[l] => [protein]-L-serine[l] + UDP-N-acetyl-D-galactosamine[l],3.2.1.49,ENSG00000198951,[['NAGA']],Keratan sulfate degradation,bigg.reaction/NAGA2ly;vmhreaction/HMR_7469;metanetx.reaction/MNXR100001;sbo/SBO:0000176,0,,NAGA2ly,HMR_7469,MNXR100001,,,0.41287101044338664
MAR07467_pos,807.0,0.011590637405627064,-0.4128710104431228,0.023193664589346727,MAR07467,,F1alpha[l] + H2O[l] => core 6[l] + galactose[l],3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/GALASE19ly;vmhreaction/GALASE19ly;metanetx.reaction/MNXR99943;sbo/SBO:0000176,0,,GALASE19ly,GALASE19ly,MNXR99943,,,0.4128710104431228
MAR01524_pos,807.0,0.011590637405627064,-0.41245504599848176,0.023193664589346727,MAR01524,"N-Acetylgalactosaminidase, Alpha-",H+[l] + Tn-antigen[l] + UDP[l] => UDP-N-acetyl-D-galactosamine[l] + Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)[l],3.2.1.49,ENSG00000198951,[['NAGA']],Keratan sulfate degradation,bigg.reaction/NAGA2ly;vmhreaction/NAGA2ly;metanetx.reaction/MNXR100001;sbo/SBO:0000176,0,,NAGA2ly,NAGA2ly,MNXR100001,,,0.41245504599848176
MAR07463_pos,808.0,0.011834511494559037,-0.4285316334466576,0.023643762559033638,MAR07463,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 6[l] => H+[l] + keratan sulfate II (core 2-linked), degradation product 7[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE24ly;vmhreaction/S6TASE24ly;metanetx.reaction/MNXR104224;sbo/SBO:0000176,0,,S6TASE24ly,S6TASE24ly,MNXR104224,,,0.4285316334466576
MAR07464_pos,808.0,0.011834511494559037,-0.4285316334466576,0.023643762559033638,MAR07464,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 7[l] => keratan sulfate II (core 2-linked), degradation product 8[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX24ly;vmhreaction/NACHEX24ly;metanetx.reaction/MNXR101824;sbo/SBO:0000176,0,,NACHEX24ly,NACHEX24ly,MNXR101824,,,0.4285316334466576
MAR07461_pos,814.0,0.013395600937185295,-0.4231229823381005,0.026532537975834807,MAR07461,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 5[l] => galactose[l] + keratan sulfate II (core 2-linked), degradation product 6[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/GALASE17ly;vmhreaction/GALASE17ly;metanetx.reaction/MNXR99941;sbo/SBO:0000176,0,,GALASE17ly,GALASE17ly,MNXR99941,,,0.4231229823381005
MAR07462_pos,814.0,0.013395600937185295,-0.42312298233807044,0.026532537975834807,MAR07462,,"2 H2O[l] + keratan sulfate II (core 2-linked), degradation product 6[l] => H+[l] + keratan sulfate II (core 2-linked), degradation product 8[l] + N-acetylglucosamine[l] + sulfate[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEXA21ly;vmhreaction/NACHEXA21ly;metanetx.reaction/MNXR101848;sbo/SBO:0000176,0,,NACHEXA21ly,NACHEXA21ly,MNXR101848,,,0.42312298233807044
MAR07465_pos,814.0,0.013395600937185295,-0.42312298233805695,0.026532537975834807,MAR07465,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 8[l] => galactose[l] + keratan sulfate II (core 2-linked), degradation product 9[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/GALASE18ly;vmhreaction/GALASE18ly;metanetx.reaction/MNXR99942;sbo/SBO:0000176,0,,GALASE18ly,GALASE18ly,MNXR99942,,,0.42312298233805695
MAR07466_pos,814.0,0.013395600937185295,-0.42312298233805695,0.026532537975834807,MAR07466,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 9[l] => F1alpha[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX25ly;vmhreaction/NACHEX25ly;metanetx.reaction/MNXR101825;sbo/SBO:0000176,0,,NACHEX25ly,NACHEX25ly,MNXR101825,,,0.42312298233805695
MAR07455_pos,814.0,0.013395600937185295,-0.422900946946661,0.026532537975834807,MAR07455,,"H2O[l] + keratan sulfate II (core 2-linked)[l] => keratan sulfate II (core 2-linked), degradation product 1[l] + N-acetylneuraminate[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/SIAASE3ly;vmhreaction/SIAASE3ly;metanetx.reaction/MNXR104387;sbo/SBO:0000176,0,,SIAASE3ly,SIAASE3ly,MNXR104387,,,0.422900946946661
MAR07456_pos,814.0,0.013395600937185295,-0.422900946946661,0.026532537975834807,MAR07456,,"H2O[l] + keratan sulfate II (core 2-linked), degradation product 1[l] => H+[l] + keratan sulfate II (core 2-linked), degradation product 2[l] + sulfate[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/S6TASE22ly;vmhreaction/S6TASE22ly;metanetx.reaction/MNXR104222;sbo/SBO:0000176,0,,S6TASE22ly,S6TASE22ly,MNXR104222,,,0.422900946946661
MAR07457_pos,814.0,0.013395600937185295,-0.422900946946661,0.026532537975834807,MAR07457,,"2 H2O[l] + keratan sulfate II (core 2-linked), degradation product 2[l] => 2 galactose[l] + keratan sulfate II (core 2-linked), degradation product 3[l]",3.1.6.4;3.2.1.18;3.2.1.23;3.4.16.5,ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386,"[['CTSA', 'GALNS', 'GLB1', 'NEU1']]",Keratan sulfate degradation,bigg.reaction/GALASE16ly;vmhreaction/GALASE16ly;metanetx.reaction/MNXR99940;sbo/SBO:0000176,0,,GALASE16ly,GALASE16ly,MNXR99940,,,0.422900946946661
MAR07459_pos,814.0,0.013395600937185295,-0.4229009469466302,0.026532537975834807,MAR07459,,"2 H2O[l] + keratan sulfate II (core 2-linked), degradation product 3[l] => H+[l] + keratan sulfate II (core 2-linked), degradation product 5[l] + N-acetylglucosamine[l] + sulfate[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEXA20ly;vmhreaction/NACHEXA20ly;metanetx.reaction/MNXR101847;sbo/SBO:0000176,0,,NACHEXA20ly,NACHEXA20ly,MNXR101847,,,0.4229009469466302
MAR07410_pos,825.0,0.016735345079606626,-0.39981135828580255,0.03265092859721064,MAR07410,,"H2O[l] + keratan sulfate I, degradation product 28[l] => keratan sulfate I, degradation product 29[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX17ly;vmhreaction/NACHEX17ly;metanetx.reaction/MNXR101816;sbo/SBO:0000176,0,,NACHEX17ly,NACHEX17ly,MNXR101816,,,0.39981135828580255
MAR07401_pos,825.0,0.016735345079606626,-0.3998113582858015,0.03265092859721064,MAR07401,,"H2O[l] + keratan sulfate I, degradation product 21[l] => H+[l] + keratan sulfate I, degradation product 22[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE16ly;vmhreaction/S6TASE16ly;metanetx.reaction/MNXR104215;sbo/SBO:0000176,0,,S6TASE16ly,S6TASE16ly,MNXR104215,,,0.3998113582858015
MAR07402_pos,825.0,0.016735345079606626,-0.3998113582858015,0.03265092859721064,MAR07402,,"H2O[l] + keratan sulfate I, degradation product 22[l] => keratan sulfate I, degradation product 23[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX15ly;vmhreaction/NACHEX15ly;metanetx.reaction/MNXR101814;sbo/SBO:0000176,0,,NACHEX15ly,NACHEX15ly,MNXR101814,,,0.3998113582858015
MAR07421_pos,825.0,0.016735345079606626,-0.3998113582857954,0.03265092859721064,MAR07421,,"H2O[l] + keratan sulfate I, degradation product 36[l] => H+[l] + keratan sulfate I, degradation product 37[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE21ly;vmhreaction/S6TASE21ly;metanetx.reaction/MNXR104221;sbo/SBO:0000176,0,,S6TASE21ly,S6TASE21ly,MNXR104221,,,0.3998113582857954
MAR07422_pos,825.0,0.016735345079606626,-0.3998113582857954,0.03265092859721064,MAR07422,,"H2O[l] + keratan sulfate I, degradation product 37[l] => keratan sulfate I, degradation product 38[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX20ly;vmhreaction/NACHEX20ly;metanetx.reaction/MNXR101820;sbo/SBO:0000176,0,,NACHEX20ly,NACHEX20ly,MNXR101820,,,0.3998113582857954
MAR07409_pos,825.0,0.016735345079606626,-0.39981135828579256,0.03265092859721064,MAR07409,,"H2O[l] + keratan sulfate I, degradation product 27[l] => H+[l] + keratan sulfate I, degradation product 28[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE18ly;vmhreaction/S6TASE18ly;metanetx.reaction/MNXR104217;sbo/SBO:0000176,0,,S6TASE18ly,S6TASE18ly,MNXR104217,,,0.39981135828579256
MAR07385_pos,825.0,0.016735345079606626,-0.39981135828578684,0.03265092859721064,MAR07385,,"H2O[l] + keratan sulfate I, degradation product 9[l] => H+[l] + keratan sulfate I, degradation product 10[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE12ly;vmhreaction/S6TASE12ly;metanetx.reaction/MNXR104211;sbo/SBO:0000176,0,,S6TASE12ly,S6TASE12ly,MNXR104211,,,0.39981135828578684
MAR07386_pos,825.0,0.016735345079606626,-0.39981135828578157,0.03265092859721064,MAR07386,,"H2O[l] + keratan sulfate I, degradation product 10[l] => keratan sulfate I, degradation product 11[l] + N-acetylglucosamine[l]",3.2.1.52,ENSG00000049860 or ENSG00000169660 or ENSG00000213614,"[['HEXB'], ['HEXDC'], ['HEXA']]",Keratan sulfate degradation,bigg.reaction/NACHEX11ly;vmhreaction/NACHEX11ly;metanetx.reaction/MNXR101810;sbo/SBO:0000176,0,,NACHEX11ly,NACHEX11ly,MNXR101810,,,0.39981135828578157
MAR07393_pos,825.0,0.016735345079606626,-0.39981135828576925,0.03265092859721064,MAR07393,,"H2O[l] + keratan sulfate I, degradation product 15[l] => H+[l] + keratan sulfate I, degradation product 16[l] + sulfate[l]",3.1.6.14,ENSG00000135677,[['GNS']],Keratan sulfate degradation,bigg.reaction/S6TASE14ly;vmhreaction/S6TASE14ly;metanetx.reaction/MNXR104213;sbo/SBO:0000176,0,,S6TASE14ly,S6TASE14ly,MNXR104213,,,0.39981135828576925
