,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,GENE NAME ASSOCIATION,SUBSYSTEM,MIRIAM,CONFIDENCE SCORE,rxnKEGGID,rxnBiGGID,rxnRecon3DID,rxnMetaNetXID,rxnRheaID,rxnRheaMasterID,abs_cohens_d
MAR03590_pos,8.0,5.331372295258117e-17,-3.7909580399265623,1.824460037916609e-16,MAR03590,Steryl-ester acylhydrolase,"cholesterol-ester-7,10,13,16-docosa[l] + H2O[l] => adrenic acid[l] + cholesterol[l] + H+[l]",3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3590;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3590,MNXR107315,,RHEA:10100,3.7909580399265623
MAR03577_pos,8.0,5.331372295258117e-17,-3.790958039926557,1.824460037916609e-16,MAR03577,Steryl-ester acylhydrolase,"cholesterol-ester-5,8,11,14,17-eico[l] + H2O[l] => cholesterol[l] + EPA[l] + H+[l]",3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3577;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3577,MNXR107315,,RHEA:10100,3.790958039926557
MAR03551_pos,8.0,5.331372295258117e-17,-3.790958039926555,1.824460037916609e-16,MAR03551,Steryl-ester acylhydrolase,cholesterol-ester-stea[l] + H2O[l] => cholesterol[l] + H+[l] + stearate[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1176;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1176,MNXR107315,,RHEA:10100,3.790958039926555
MAR03541_pos,8.0,5.331372295258117e-17,-3.790958039926554,1.824460037916609e-16,MAR03541,Steryl-ester acylhydrolase,cholesterol-ester-9-tetrade[l] + H2O[l] => (9E)-tetradecenoic acid[l] + cholesterol[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3541;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3541,MNXR107315,,RHEA:10100,3.790958039926554
MAR03550_pos,8.0,5.331372295258117e-17,-3.790958039926554,1.824460037916609e-16,MAR03550,Steryl-ester acylhydrolase,cholesterol-ester-9-heptade[l] + H2O[l] => 9-heptadecylenic acid[l] + cholesterol[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3550;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3550,MNXR107315,,RHEA:10100,3.790958039926554
MAR03555_pos,8.0,5.331372295258117e-17,-3.790958039926554,1.824460037916609e-16,MAR03555,Steryl-ester acylhydrolase,cholesterol-ester-9-octa[l] + H2O[l] => cholesterol[l] + elaidate[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3555;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3555,MNXR107315,,RHEA:10100,3.790958039926554
MAR03559_pos,8.0,5.331372295258117e-17,-3.790958039926554,1.824460037916609e-16,MAR03559,Steryl-ester acylhydrolase,cholesterol-ester-eico[l] + H2O[l] => cholesterol[l] + eicosanoate[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3559;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3559,MNXR107315,,RHEA:10100,3.790958039926554
MAR03562_pos,8.0,5.331372295258117e-17,-3.790958039926554,1.824460037916609e-16,MAR03562,Steryl-ester acylhydrolase,cholesterol-ester-9-eicose[l] + H2O[l] => 9-eicosenoic acid[l] + cholesterol[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3562;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3562,MNXR107315,,RHEA:10100,3.790958039926554
MAR03566_pos,8.0,5.331372295258117e-17,-3.790958039926554,1.824460037916609e-16,MAR03566,Steryl-ester acylhydrolase,cholesterol-ester-docosa[l] + H2O[l] => behenic acid[l] + cholesterol[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3566;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3566,MNXR107315,,RHEA:10100,3.790958039926554
MAR03589_pos,8.0,5.331372295258117e-17,-3.7909580399265526,1.824460037916609e-16,MAR03589,Steryl-ester acylhydrolase,cholesterol-ester-arach[l] + H2O[l] => arachidonate[l] + cholesterol[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1184;metanetx.reaction/MNXR105451;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1184,MNXR105451;MNXR107315,,RHEA:10100,3.7909580399265526
MAR03545_pos,8.0,5.331372295258117e-17,-3.7909580399265503,1.824460037916609e-16,MAR03545,Steryl-ester acylhydrolase,cholesterol-ester-palm[l] + H2O[l] => cholesterol[l] + H+[l] + palmitate[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1173;metanetx.reaction/MNXR105445;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1173,MNXR105445;MNXR107315,,RHEA:10100,3.7909580399265503
MAR03554_pos,8.0,5.331372295258117e-17,-3.7909580399265432,1.824460037916609e-16,MAR03554,Steryl-ester acylhydrolase,cholesterol-ester-cis-vac[l] + H2O[l] => cholesterol[l] + cis-vaccenic acid[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,,MNXR107315,,RHEA:10100,3.7909580399265432
MAR03586_pos,8.0,5.331372295258117e-17,-3.790958039926538,1.824460037916609e-16,MAR03586,Steryl-ester acylhydrolase,cholesterol-ester-lin[l] + H2O[l] => cholesterol[l] + H+[l] + linoleate[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1180;metanetx.reaction/MNXR105448;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1180,MNXR105448;MNXR107315,,RHEA:10100,3.790958039926538
MAR03544_pos,8.0,5.331372295258117e-17,-3.790958039926523,1.824460037916609e-16,MAR03544,Steryl-ester acylhydrolase,cholesterol-ester-penta[l] + H2O[l] => cholesterol[l] + H+[l] + pentadecylic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3544;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3544,MNXR107315,,RHEA:10100,3.790958039926523
MAR03570_pos,8.0,5.331372295258117e-17,-3.790958039926523,1.824460037916609e-16,MAR03570,Steryl-ester acylhydrolase,cholesterol-ester-tetraco[l] + H2O[l] => cholesterol[l] + H+[l] + lignocerate[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3570;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3570,MNXR107315,,RHEA:10100,3.790958039926523
MAR03543_pos,8.0,5.331372295258117e-17,-3.790958039926512,1.824460037916609e-16,MAR03543,Steryl-ester acylhydrolase,cholesterol-ester-5-tetra[l] + H2O[l] => cholesterol[l] + H+[l] + physeteric acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3543;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3543,MNXR107315,,RHEA:10100,3.790958039926512
MAR03564_pos,8.0,5.331372295258117e-17,-3.790958039926512,1.824460037916609e-16,MAR03564,Steryl-ester acylhydrolase,"cholesterol-ester-5,8,11-eico[l] + H2O[l] => cholesterol[l] + H+[l] + mead acid[l]",3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3564;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3564,MNXR107315,,RHEA:10100,3.790958039926512
MAR03574_pos,8.0,5.331372295258117e-17,-3.790958039926485,1.824460037916609e-16,MAR03574,Steryl-ester acylhydrolase,cholesterol-ester-linolen[l] + H2O[l] => cholesterol[l] + H+[l] + linolenate[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3574;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3574,MNXR107315,,RHEA:10100,3.790958039926485
MAR03561_pos,8.0,5.331372295258117e-17,-3.79095803992646,1.824460037916609e-16,MAR03561,Steryl-ester acylhydrolase,cholesterol-ester-11-eico[l] + H2O[l] => cholesterol[l] + cis-gondoic acid[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3561;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3561,MNXR107315,,RHEA:10100,3.79095803992646
MAR03568_pos,8.0,5.331372295258117e-17,-3.79095803992646,1.824460037916609e-16,MAR03568,Steryl-ester acylhydrolase,cholesterol-ester-11-docose[l] + H2O[l] => cholesterol[l] + cis-cetoleic acid[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3568;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3568,MNXR107315,,RHEA:10100,3.79095803992646
MAR03585_pos,8.0,5.331372295258117e-17,-3.79095803992646,1.824460037916609e-16,MAR03585,Steryl-ester acylhydrolase,"cholesterol-ester-12,15,18,21-tetracosa[l] + H2O[l] => 12,15,18,21-tetracosatetraenoic acid[l] + cholesterol[l] + H+[l]",3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3585;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3585,MNXR107315,,RHEA:10100,3.79095803992646
MAR03539_pos,8.0,5.331372295258117e-17,-3.790958039926449,1.824460037916609e-16,MAR03539,Steryl-ester acylhydrolase,cholesterol-ester-tridec[l] + H2O[l] => cholesterol[l] + H+[l] + tridecylic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3539;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3539,MNXR107315,,RHEA:10100,3.790958039926449
MAR03569_pos,8.0,5.331372295258117e-17,-3.790958039926449,1.824460037916609e-16,MAR03569,Steryl-ester acylhydrolase,cholesterol-ester-trico[l] + H2O[l] => cholesterol[l] + H+[l] + tricosanoic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3569;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3569,MNXR107315,,RHEA:10100,3.790958039926449
MAR03584_pos,8.0,5.331372295258117e-17,-3.790958039926449,1.824460037916609e-16,MAR03584,Steryl-ester acylhydrolase,"cholesterol-ester-10,13,16,19-docosa[l] + H2O[l] => 10,13,16,19-docosatetraenoic acid[l] + cholesterol[l] + H+[l]",3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3584;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3584,MNXR107315,,RHEA:10100,3.790958039926449
MAR03540_pos,8.0,5.331372295258117e-17,-3.790958039926109,1.824460037916609e-16,MAR03540,Steryl-ester acylhydrolase,cholesterol-ester-myrist[l] + H2O[l] => cholesterol[l] + H+[l] + myristic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3540;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3540,MNXR107315,,RHEA:10100,3.790958039926109
MAR03593_pos,8.0,5.331372295258117e-17,-3.790958039926086,1.824460037916609e-16,MAR03593,Steryl-ester acylhydrolase,"cholesterol-ester-4,7,10,13,16-docosa[l] + H2O[l] => (4Z,7Z,10Z,13Z,16Z)-DPA[l] + cholesterol[l] + H+[l]",3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3593;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3593,MNXR107315,,RHEA:10100,3.790958039926086
MAR03538_pos,8.0,5.331372295258117e-17,-3.790958039926029,1.824460037916609e-16,MAR03538,Steryl-ester acylhydrolase,cholesterol-ester-laur[l] + H2O[l] => cholesterol[l] + H+[l] + lauric acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3538;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3538,MNXR107315,,RHEA:10100,3.790958039926029
MAR03548_pos,8.0,5.331372295258117e-17,-3.790958039926029,1.824460037916609e-16,MAR03548,Steryl-ester acylhydrolase,cholesterol-ester-hepta[l] + H2O[l] => cholesterol[l] + H+[l] + margaric acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3548;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3548,MNXR107315,,RHEA:10100,3.790958039926029
MAR03565_pos,8.0,5.331372295258117e-17,-3.790958039926029,1.824460037916609e-16,MAR03565,Steryl-ester acylhydrolase,cholesterol-ester-heneico[l] + H2O[l] => cholesterol[l] + H+[l] + heneicosanoic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3565;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3565,MNXR107315,,RHEA:10100,3.790958039926029
MAR03572_pos,8.0,5.331372295258117e-17,-3.790958039926029,1.824460037916609e-16,MAR03572,Steryl-ester acylhydrolase,cholesterol-ester-hexacosa[l] + H2O[l] => cerotic acid[l] + cholesterol[l] + H+[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3572;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3572,MNXR107315,,RHEA:10100,3.790958039926029
MAR03573_pos,8.0,5.331372295258117e-17,-3.790958039926029,1.824460037916609e-16,MAR03573,Steryl-ester acylhydrolase,cholesterol-ester-hexecose[l] + H2O[l] => cholesterol[l] + H+[l] + ximenic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3573;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3573,MNXR107315,,RHEA:10100,3.790958039926029
MAR03558_pos,8.0,5.331372295258117e-17,-3.7909580399253966,1.824460037916609e-16,MAR03558,Steryl-ester acylhydrolase,cholesterol-ester-nanode[l] + H2O[l] => cholesterol[l] + H+[l] + nonadecylic acid[l],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3558;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3558,MNXR107315,,RHEA:10100,3.7909580399253966
MAR03632_pos,11.0,6.424518314386724e-17,-3.629401426388211,2.1230196394117411e-16,MAR03632,Acyl-CoA:cholesterol O-acyltransferase,cholesterol[r] + palmitoyl-CoA[r] => cholesterol-ester-palm[r] + CoA[r],2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/r1164;metanetx.reaction/MNXR105438;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,r1164,MNXR105438;MNXR107008,,RHEA:17729,3.629401426388211
MAR03672_pos,15.0,8.232286992681554e-17,-3.844497579603698,2.5408000537264377e-16,MAR03672,Acyl-CoA:cholesterol O-acyltransferase,"12,15,18,21-tetracosatetraenoyl-CoA[r] + cholesterol[r] => cholesterol-ester-12,15,18,21-tetracosa[r] + CoA[r]",2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/HMR_3672;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,HMR_3672,MNXR107008,,RHEA:17729,3.844497579603698
MAR03643_pos,15.0,8.232286992681554e-17,-3.8444975796032343,2.5408000537264377e-16,MAR03643,Acyl-CoA:cholesterol O-acyltransferase,(7Z)-octadecenoyl-CoA[r] + cholesterol[r] => cholesterol-ester-7-octade[r] + CoA[r],2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/HMR_3643;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,HMR_3643,MNXR107008,,RHEA:17729,3.8444975796032343
MAR03683_pos,15.0,8.232286992681554e-17,-3.8444975796031065,2.5408000537264377e-16,MAR03683,Acyl-CoA:cholesterol O-acyltransferase,"10,13,16-docosatrienoyl-CoA[r] + cholesterol[r] => cholesterol-ester-10,13,16-docosa[r] + CoA[r]",2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/HMR_3683;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,HMR_3683,MNXR107008,,RHEA:17729,3.8444975796031065
MAR03671_pos,15.0,8.232286992681554e-17,-3.844497579602828,2.5408000537264377e-16,MAR03671,Acyl-CoA:cholesterol O-acyltransferase,"10,13,16,19-docosatetraenoyl-CoA[r] + cholesterol[r] => cholesterol-ester-10,13,16,19-docosa[r] + CoA[r]",2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/HMR_3671;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,HMR_3671,MNXR107008,,RHEA:17729,3.844497579602828
MAR03691_pos,15.0,8.232286992681554e-17,-3.409925892134478,2.5408000537264377e-16,MAR03691,Steryl-ester acylhydrolase,cholesterol-ester-palm[r] + H2O[r] => cholesterol[r] + H+[r] + palmitate[r],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1172;metanetx.reaction/MNXR105445;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1172,MNXR105445;MNXR107315,,RHEA:10100,3.409925892134478
MAR03638_pos,15.0,8.232286992681554e-17,-3.400813337010602,2.5408000537264377e-16,MAR03638,Acyl-CoA:cholesterol O-acyltransferase,cholesterol[r] + stearoyl-CoA[r] => cholesterol-ester-stea[r] + CoA[r],2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/r1166;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,r1166,MNXR107008,,RHEA:17729,3.400813337010602
MAR03697_pos,15.0,8.232286992681554e-17,-3.4008133370105154,2.5408000537264377e-16,MAR03697,Steryl-ester acylhydrolase,cholesterol-ester-stea[r] + H2O[r] => cholesterol[r] + H+[r] + stearate[r],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1175;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1175,MNXR107315,,RHEA:10100,3.4008133370105154
MAR03673_pos,16.0,8.757556776143885e-17,-3.3925836655049553,2.559717510378168e-16,MAR03673,Acyl-CoA:cholesterol O-acyltransferase,cholesterol[r] + linoleoyl-CoA[r] => cholesterol-ester-lin[r] + CoA[r],2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/r1168;metanetx.reaction/MNXR105441;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,r1168,MNXR105441;MNXR107008,,RHEA:17729,3.3925836655049553
MAR03732_pos,16.0,8.757556776143885e-17,-3.3925836655044037,2.559717510378168e-16,MAR03732,Steryl-ester acylhydrolase,cholesterol-ester-lin[r] + H2O[r] => cholesterol[r] + H+[r] + linoleate[r],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1179;metanetx.reaction/MNXR105448;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1179,MNXR105448;MNXR107315,,RHEA:10100,3.3925836655044037
MAR03634_pos,16.0,8.757556776143885e-17,-3.392223430186673,2.559717510378168e-16,MAR03634,Acyl-CoA:cholesterol O-acyltransferase,cholesterol[r] + palmitoleoyl-CoA[r] => cholesterol-ester-palmn[r] + CoA[r],2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;metanetx.reaction/MNXR105439;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,,MNXR105439;MNXR107008,,RHEA:17729,3.392223430186673
MAR03693_pos,16.0,8.757556776143885e-17,-3.3922234301866476,2.559717510378168e-16,MAR03693,Steryl-ester acylhydrolase,cholesterol-ester-palmn[r] + H2O[r] => cholesterol[r] + H+[r] + palmitolate[r],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1174;metanetx.reaction/MNXR105446;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1174,MNXR105446;MNXR107315,,RHEA:10100,3.3922234301866476
MAR03675_pos,16.0,8.757556776143885e-17,-3.3921344698509768,2.559717510378168e-16,MAR03675,Acyl-CoA:cholesterol O-acyltransferase,cholesterol[r] + dihomo-gamma-linolenoyl-CoA[r] => cholesterol-ester-dihomo-gamma[r] + CoA[r],2.3.1.26,ENSG00000057252 or ENSG00000167780,"[['SOAT1'], ['SOAT2']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R01461;vmhreaction/HMR_3675;metanetx.reaction/MNXR107008;rhea/17729;sbo/SBO:0000176,0,R01461,,HMR_3675,MNXR107008,,RHEA:17729,3.3921344698509768
MAR03734_pos,16.0,8.757556776143885e-17,-3.3921344698508324,2.559717510378168e-16,MAR03734,Steryl-ester acylhydrolase,cholesterol-ester-dihomo-gamma[r] + H2O[r] => cholesterol[r] + dihomo-gamma-linolenate[r] + H+[r],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/HMR_3734;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,HMR_3734,MNXR107315,,RHEA:10100,3.3921344698508324
MAR03733_pos,16.0,8.757556776143885e-17,-3.392098857781047,2.559717510378168e-16,MAR03733,Steryl-ester acylhydrolase,cholesterol-ester-gamma-lin[r] + H2O[r] => cholesterol[r] + gamma-linolenate[r] + H+[r],3.1.1.13,ENSG00000107798 or ENSG00000170835,"[['LIPA'], ['CEL']]",Formation and hydrolysis of cholesterol esters,kegg.reaction/R02115;vmhreaction/r1182;metanetx.reaction/MNXR105450;metanetx.reaction/MNXR107315;rhea/10100;sbo/SBO:0000176,0,R02115,,r1182,MNXR105450;MNXR107315,,RHEA:10100,3.392098857781047
